CityName,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
Eugene,34.0654,27.928,31.7717,27.8333,33.75,31.4876,36.1091,29.9741,21.3333,27.2437,24.85,38.8095,42.3368,38.7867,39.6125,19.4762,41.5859,31.6207,30.6667,23.1489,18.7069,37.6852,43.1282,46.6045,44.697,45.65,37.5065,39.8319,31.0698,30.6964,31.1014,29.0591,25.6187,36.7879,31.5596,31.0532,37.0091,32.9674,37.5054,40.6903,30.2243,39.3413,33.1642,46.6866,34.5,25.033,46.5469,38.1493,55.9796,45.72,64.6903,24.8682,32.8279,44.5769,37.0762,36.9427,31.9568,24.7754,36.5035,36.2808
Evansville,41.3592,40.2063,27.5827,29.0222,36.1609,37.1013,33.7222,31.1919,28.0,27.9176,31.102,31.7475,42.3115,45.2676,48.0308,27.1765,47.5647,36.5192,59.5684,59.5843,27.6607,21.6753,35.5893,37.6972,56.0444,21.44,52.4,52.6211,38.0762,56.9846,60.3273,51.0667,31.7813,33.9091,42.9333,47.66,35.6929,44.7327,33.7544,32.1429,29.1812,54.6561,45.1457,41.4052,29.3942,31.3884,37.7417,41.7477,44.9487,43.36,35.8721,33.9911,39.7396,52.3049,44.6863,31.3211,39.6027,35.4068,30.9851,25.9524
Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.6604,29.8919,29.6338,31.7222,32.2875,33.7609,24.8857,19.5714,43.8636
Fairbanks,35.2571,34.697,29.7941,25.0851,17.589,31.5128,23.5238,20.9384,14.1406,20.9722,17.3385,18.8936,16.5789,19.5909,21.0364,17.0333,18.8103,23.6979,24.4434,25.202,12.3542,25.0968,20.12,21.7467,20.8,23.377,13.8,25.463,17.2444,18.9151,16.6413,20.5339,24.8243,21.9906,25.0633,21.506,14.5714,29.7383,15.384,15.5979,32.125,34.304,23.9106,29.5049,13.2347,21.5238,27.8261,24.6374,20.4211,39.1348,25.6875,21.7952,28.098,20.6534,24.2028,23.2271,19.7111,22.3793,24.7736,31.5614
Fargo,34.427,35.0088,25.7295,29.25,26.0412,35.4848,31.3913,27.0959,38.6017,20.4054,42.5,34.4348,37.6118,34.4059,21.787,20.0575,20.1567,27.1333,41.1,46.4623,34.8083,21.4444,46.6364,71.2963,41.0789,29.3659,42.2151,54.7027,35.7377,36.5574,44.1757,40.141,25.66,36.061,40.7067,59.2642,35.0936,43.9805,24.0138,32.2251,52.1203,36.3966,37.5329,29.7219,34.287,26.0181,26.3605,39.5417,35.9006,48.0618,43.7654,44.7557,36.7083,49.0714,50.1891,43.3088,31.7868,44.3278,29.1627,63.1839
Fayetteville,38.9658,36.7156,32.7832,28.8894,34.9409,36.384,32.4316,32.1933,26.4796,24.4106,28.8072,33.95,29.9133,30.7181,29.9286,33.6263,32.3295,38.0313,50.06,39.6018,36.6941,39.018,31.5844,44.3602,46.2667,33.8106,35.0373,55.3676,34.5045,60.2917,53.5189,41.9786,24.2177,31.9194,21.1039,39.5917,35.3986,35.6757,28.5565,33.1019,36.1042,49.0611,40.4663,37.4446,32.2437,26.7113,31.2601,30.6635,33.5995,34.5434,35.7536,35.9749,40.0703,47.704,43.0305,36.5459,34.9379,33.5467,28.8112,38.5792
Flagstaff,26.6716,22.9592,14.5938,21.2041,25.0455,29.4189,43.6724,34.9265,20.0233,21.6753,31.7111,23.5227,21.2973,26.2059,16.3333,13.027,12.2571,16.5,31.1875,31.4655,19.7,21.2,22.8333,28.3333,10.8333,11.4118,26.1724,36.92,48.125,34.5833,23.3396,19.4545,30.1333,37.1739,13.25,20.5,21.4516,36.1667,20.0,19.7333,20.0645,19.75,28.5957,53.2439,29.68,17.7647,25.3448,36.0417,66.8438,26.1714,46.5745,26.2105,40.0159,62.5306,31.6552,36.6531,31.9756,51.0465,36.0,39.6538
Flint,37.2484,39.6104,30.0,26.6934,36.034,39.0442,33.6149,37.7444,26.8511,24.2784,23.4811,35.175,35.2237,23.299,27.7333,22.5,20.2703,23.7128,35.4016,33.1638,28.0462,55.7719,28.8378,35.2066,50.6312,34.4565,41.3885,46.7687,27.9429,35.4336,44.0612,31.1654,28.8387,36.0208,43.2152,46.0635,42.8268,41.369,20.4127,28.7063,31.2393,40.3676,35.8393,33.8189,23.0102,22.3608,28.19,47.9541,36.9358,47.7865,23.2532,31.2381,44.8583,49.1417,41.265,30.4368,33.7222,23.6322,30.9425,39.6415
Florence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,44.6429,39.6154,5.0,,,,,,,,,,,,,,,,,,,
Fort Lauderdale,30.2319,37.7135,34.9667,32.3953,35.6565,41.5611,36.3015,37.4007,28.9361,28.9455,26.5058,36.2906,32.457,40.4921,34.671,37.3708,32.9748,36.5675,47.7628,41.6073,32.9932,32.3117,28.0743,37.809,41.1776,33.8794,33.4851,41.015,44.7267,49.1526,44.2276,37.927,39.0773,32.0673,27.2575,38.3409,39.0259,34.2601,35.8605,40.1195,38.1224,39.6668,46.1169,50.0403,39.2612,32.7355,34.2818,34.9836,38.807,42.2618,39.1806,46.373,41.9713,45.5008,49.2697,50.2398,36.2503,30.9205,30.2465,41.6912
Fort Myers,34.7869,36.9669,33.9823,29.1475,31.6368,36.0502,36.3663,31.5762,25.2806,20.99,29.9038,36.892,29.388,38.3744,35.0594,36.3651,31.8136,36.2014,42.6248,43.1496,33.4902,25.0249,26.3166,38.6909,37.0987,35.0248,31.686,40.8269,31.8087,40.9131,42.6058,37.1371,35.3747,29.6076,26.4235,38.6702,34.262,33.6543,32.4258,36.8886,32.4534,41.571,48.7308,42.8846,34.963,32.2467,31.9056,34.257,38.4298,41.4088,37.4516,50.4498,44.8213,43.1671,42.4391,45.581,35.9072,26.6313,34.9447,36.7716
Fort Smith,29.04,32.9881,27.0842,44.2703,32.3258,39.5556,29.4505,31.3833,23.2979,29.68,27.0286,51.6875,34.0,38.6042,29.08,14.2273,26.6071,65.3947,39.7647,42.8519,35.2308,26.2308,26.9286,38.0238,58.1667,41.0,26.5938,66.0714,65.88,93.4167,46.8966,50.3636,20.6667,51.1905,31.9545,63.3824,41.0556,76.0714,22.4667,19.9655,37.1346,49.0556,31.8904,39.831,41.1746,44.5811,27.4932,52.3443,25.5472,29.8,32.0156,36.1224,40.9474,59.8784,41.2027,50.5625,21.7234,29.4337,28.8125,61.8
Fort Wayne,36.9728,44.8462,29.8316,28.7714,32.5756,34.8693,33.5111,30.4943,29.7177,21.5417,42.8478,43.5674,46.3554,44.319,49.0756,31.5657,23.5385,43.7604,54.5517,60.8167,29.9346,40.3768,47.8319,54.0054,46.724,44.624,56.5781,70.2152,43.9748,58.7708,54.6963,54.2071,26.2828,49.5989,49.9932,56.6078,54.7113,66.9803,38.1324,37.746,52.276,58.2111,46.3242,51.2511,47.2254,31.4949,34.7677,54.2121,58.463,55.7421,36.9647,39.1518,47.9121,58.6444,42.5602,53.7181,36.4024,37.125,37.3735,59.6138
Fresno,30.7834,30.6721,27.2155,27.4712,24.7436,33.8621,33.227,30.172,34.6037,33.8121,27.9167,37.0858,32.5064,28.3512,35.4361,35.8876,42.936,36.3203,29.7588,34.7667,25.8424,26.9965,25.4958,39.7128,38.2351,41.7171,40.3291,35.7947,34.1213,33.5166,45.4111,44.5714,39.4694,36.6261,33.8042,38.855,42.8188,41.6085,30.0727,28.55,35.6615,37.0623,36.1976,35.306,33.7778,35.6897,39.5556,34.6676,40.4734,40.2857,54.3909,39.4378,41.3602,42.567,37.7296,31.3404,36.1191,37.288,39.8547,42.7417
Gainesville,26.2143,34.2763,28.197,27.9558,36.0241,33.9531,29.4065,37.9531,21.4312,33.7313,20.7313,32.8272,31.129,26.7059,30.0448,31.8475,27.0149,44.7632,48.0357,39.2903,42.8095,17.1739,25.2632,29.7167,56.7391,44.8864,44.2581,54.0769,19.9268,65.6667,49.6346,19.9412,52.92,31.2,19.2,57.6471,35.9048,36.1353,27.0229,27.3738,24.4058,39.5621,41.2798,32.1569,28.9412,22.3627,28.5988,45.0149,24.4919,29.6017,36.3537,35.8488,35.0368,49.9534,33.3027,32.0155,22.16,20.7194,23.6842,30.1308
Garden City,26.7241,31.8889,23.7419,32.1739,45.9032,31.3462,15.4762,15.375,14.5625,29.625,25.9444,12.0,,,,,,83.7692,74.5278,36.04,19.0667,31.3,52.1818,37.7143,102.8,18.9,30.9375,38.6667,,,,,,,,,23.7619,28.4091,12.7619,25.2857,36.3125,20.4211,20.05,22.1176,44.3,24.1176,18.1905,10.5455,113.7778,25.8125,16.625,30.375,29.0417,24.7576,16.8889,12.4643,13.3846,12.619,40.8571,26.9412
Gillette,30.0,28.9231,27.0,50.9444,28.1,41.3158,23.3529,21.6667,22.3571,29.75,31.4348,28.1935,24.6667,24.2857,17.3077,15.0667,23.2273,28.8125,44.7727,33.45,13.125,7.9333,31.375,27.069,40.6667,34.8889,22.6667,27.0588,19.0833,99.4,28.1852,38.5526,51.0,33.72,81.2143,46.6296,60.7368,72.4444,34.9231,117.2941,27.7368,28.5714,27.5714,30.0455,10.75,22.9167,28.16,57.1579,25.2083,36.4286,34.7059,29.8421,19.6818,41.037,111.9615,31.5909,26.0,54.4138,17.9231,53.0
Grand Forks,44.96,23.65,,17.2143,15.5333,31.381,10.2857,21.125,20.1111,18.3448,28.0909,20.8947,25.9556,62.9143,25.6296,14.9688,29.1111,34.1905,36.7059,27.9524,14.1429,17.1951,44.9118,62.2603,34.7879,36.1111,64.4444,37.0833,26.5556,37.2895,42.7708,17.9333,17.6667,66.3333,43.9,40.3704,32.5455,82.1224,21.0714,32.0741,48.8462,24.2273,36.75,18.907,20.3778,37.4595,28.4773,53.6047,29.4,52.1111,60.7059,37.38,45.9091,45.9697,36.3448,52.2667,93.0,76.3684,40.7419,79.0
Grand Island,24.2,42.0,19.9615,70.5333,34.4,23.45,28.875,28.4167,17.6667,24.6364,73.1111,29.5,,,,,,,78.3571,48.2105,46.6923,23.2222,50.3,43.8,82.0,18.6667,,,,32.625,32.0741,31.7059,32.6154,15.25,,,34.36,36.2188,16.88,33.8571,18.8286,32.8857,21.4865,19.8235,29.2051,103.5152,88.5217,54.5484,24.0333,36.6,29.9286,83.6667,34.4857,32.6829,21.1481,14.5581,28.3478,23.9583,47.0,30.3226
Grand Junction,31.5283,28.8587,17.7876,25.6667,39.4423,27.374,16.7097,31.3133,20.3462,19.875,21.6,31.3299,28.2167,21.1212,16.8784,12.0,23.4143,19.5733,33.2836,24.6892,13.6087,19.0,30.0408,29.9792,25.3043,35.88,37.5313,26.7414,16.9792,27.5667,35.8654,35.5439,17.1667,36.2292,20.4839,22.5161,28.1389,33.08,11.5091,26.38,17.1481,24.1442,25.1805,26.7778,19.5094,33.1304,39.6829,23.15,23.4578,31.5263,21.4787,22.931,43.9744,41.168,28.2198,37.0804,23.1846,31.494,30.9794,37.2466
Grand Rapids,34.3374,35.1385,32.8538,28.4647,30.5984,34.1312,32.4382,34.8918,25.41,23.5382,41.4061,35.2448,25.6794,35.5171,31.7149,28.3519,30.1556,35.0922,44.4397,34.6808,26.6616,29.8901,31.7789,44.302,42.6994,40.3384,41.3974,47.5415,33.9412,43.0635,42.9761,45.5828,30.1132,27.1713,29.7117,43.6971,40.5362,38.2055,25.029,32.4602,35.6372,44.6859,39.3548,41.4534,32.9215,28.112,33.9007,37.9642,37.0977,38.9008,33.0482,36.0084,38.7906,40.9533,49.1283,43.1931,36.4273,35.9728,36.7128,41.7604
Great Falls,33.7761,19.9643,17.875,23.5532,15.4667,27.1111,16.125,20.8961,16.2439,19.08,23.6909,26.9836,36.3922,30.0857,28.1522,21.5789,17.3571,31.3281,31.6406,50.2909,14.8684,13.6667,26.0526,39.7632,23.44,23.5294,36.8636,26.9444,13.4118,36.1429,39.6923,27.6579,15.5556,17.303,11.125,41.2222,54.3333,38.6667,72.8571,37.7619,91.6667,23.75,38.9796,27.1538,27.5789,31.9375,22.5714,17.2424,35.4516,35.5185,80.3548,35.6333,22.7308,32.1333,49.4872,24.881,19.5385,33.9362,15.75,54.9697
Green Bay,35.5511,46.0769,33.1585,30.3455,27.6947,39.0774,30.5698,29.3114,30.3333,25.4792,30.3254,35.9298,35.6824,46.8125,48.6476,33.2029,39.0659,35.5556,45.1164,43.0224,35.6622,24.8537,27.2874,45.6967,78.2778,41.6279,39.2981,46.2534,38.1842,45.6484,37.875,49.3451,37.5909,33.2805,20.2727,54.3617,45.1409,57.2366,23.4381,41.288,43.6623,53.0201,42.1074,53.4077,29.2473,34.5755,30.6149,34.3248,47.2482,53.672,40.5234,46.6571,33.4918,45.3904,62.5058,50.0819,28.9902,30.5153,40.9717,66.2388
Greensboro/High Point,33.4704,43.0288,36.7483,32.1713,34.3705,37.7306,41.5556,42.5533,25.067,27.5438,26.546,33.0161,42.616,37.7059,35.9915,23.4667,23.3882,50.3901,62.7876,45.9541,38.2134,46.3397,42.1397,34.05,49.9063,35.0,43.6832,54.6601,45.6333,52.3315,43.1517,40.4313,25.2246,38.0056,29.8476,44.4427,40.3064,38.1442,37.1458,31.4258,31.0259,41.0104,36.6129,38.267,35.0277,29.0919,31.2882,37.0233,38.542,38.6694,33.8533,45.6721,37.4031,50.1521,47.4693,50.3074,38.29,37.4097,35.6589,38.1414
Greenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9024,52.7,62.2817,48.8313,44.2167,54.5122,45.1875,55.8,,,,,,,,,,4.0,34.0,43.75,
Greer,33.9283,30.9945,25.8299,24.1841,31.2815,36.4113,30.2195,27.2581,24.578,20.269,23.0487,27.1239,34.3525,30.351,38.8938,30.8325,30.8945,51.2814,43.304,42.5275,30.4121,19.9296,26.1448,39.7913,41.1585,27.8571,24.5703,43.9619,42.0235,39.4122,43.467,31.8182,26.3522,21.0115,15.9919,38.7219,47.6605,45.7099,32.3162,32.9286,37.9388,46.616,43.5551,41.9276,37.6798,32.3716,34.4102,31.2681,34.1355,38.7428,31.3406,43.9274,42.2569,47.379,54.6356,46.1698,32.8283,32.4406,36.2929,39.5938
Guam,29.0,17.0,35.6522,21.2857,26.0,17.8889,28.92,25.5238,10.375,6.0,124.5294,97.25,17.8667,9.75,13.375,16.5714,35.625,8.75,12.5556,31.0588,29.2727,10.6667,16.0,37.2941,27.5294,15.4615,29.1538,10.0,26.5,8.4,21.7778,19.375,22.75,7.5714,26.3333,16.25,22.3,14.75,26.96,21.6923,17.2222,23.4211,22.1842,36.0,39.75,69.3333,36.7586,16.8889,21.6667,15.3103,17.5,18.2353,20.4,13.0,102.0588,27.4167,80.2222,15.1923,58.125,15.8333
Gulfport/Biloxi,29.4961,29.3471,23.1711,26.2195,37.2205,37.7124,23.145,29.1563,17.6296,30.5972,28.8356,32.3662,35.1233,19.4407,29.3896,37.0984,26.1324,36.4255,46.6552,46.24,32.0149,22.7907,24.8475,58.9398,45.8108,23.3871,28.9545,53.9155,22.7917,41.5224,24.7143,25.7143,24.7,36.4928,10.3478,74.5217,34.8804,48.0556,33.9664,25.2347,36.8073,47.5215,45.9042,48.6566,51.5333,41.7767,25.25,32.9823,27.4364,82.2636,37.5659,41.0444,40.9844,43.9329,44.4865,39.4805,35.3465,37.6154,29.7353,45.4063
Gunnison,37.2432,34.375,25.3125,18.1429,4.3333,45.0625,42.8333,25.1852,26.9091,,184.0,36.625,37.2,20.4,49.0952,12.0,,9.0,23.2,36.9333,13.0,,6.0,24.6667,33.1429,49.0526,35.0625,42.0,,,,,,,,59.5455,46.5385,32.625,32.0,,,8.6667,20.6667,38.25,,,,46.25,31.5417,86.2,25.7917,,,166.2,41.0,48.1429,,,,19.375
Gustavus,,,,,,27.5,37.0,18.7692,,,,,,,,,,9.6667,16.7143,23.0,,,,,,,,,,16.375,15.1429,60.5,,,,,,,,,,18.2857,9.5,44.2222,,,,,,,,,,17.0,44.25,43.0,,,,
Hagerstown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,22.0,28.1429,10.3333,132.0,67.75,75.375,9.2,2.0,14.6667,12.8,33.5,66.8,27.8,87.5,15.0,7.3333,59.0,83.5455,61.7143,2.0,5.0,35.25,29.0
Hancock/Houghton,33.4545,41.2727,31.2381,24.2778,18.8,54.125,28.0588,34.6,28.6,13.9412,48.5385,41.6667,50.7037,46.5,28.7917,29.2353,38.4286,32.3889,59.0556,46.0952,23.25,56.9333,174.3636,24.2857,45.5333,112.5,38.0,38.7,12.5833,63.5263,58.6522,52.25,19.2308,36.1765,10.0,30.8462,44.8148,97.7083,24.5,34.0,64.5238,57.7879,28.0345,69.4146,129.76,43.6774,73.9333,39.0625,49.0476,40.6429,13.2353,63.8519,59.1111,86.8438,43.3214,56.3333,96.3333,63.0,101.8571,34.8571
Harlingen/San Benito,20.9333,19.5185,23.5455,30.1455,39.5,28.0171,26.0543,34.7209,15.0781,29.1042,23.6111,23.098,15.1818,23.2889,28.9011,24.8642,36.8608,32.7879,28.2422,27.0889,19.8214,15.9423,19.3125,25.0,30.2985,22.1667,21.4815,26.2273,29.256,39.4032,34.4653,37.84,20.7015,14.8765,20.3571,26.5761,33.5,34.5827,19.6087,19.8421,32.2292,28.0,27.8879,27.4574,31.5875,32.557,24.6849,30.5435,30.4086,34.1694,28.6934,33.1404,46.3067,40.7384,29.9231,31.982,35.9565,32.2263,24.1127,46.7647
Harrisburg,30.4483,51.3016,28.5397,32.6329,37.6344,49.3707,40.6989,36.9412,31.0923,19.0986,31.9765,31.2353,26.3333,23.4444,41.4576,20.1538,37.2209,38.8276,46.2429,47.6709,26.7561,17.6092,24.1351,57.6905,49.9444,41.5,25.8529,32.9756,37.3617,44.977,43.5534,37.3505,41.3824,41.1084,27.9692,66.1268,33.7683,34.8593,25.8593,25.7836,33.9956,34.4455,45.0,43.1367,40.8443,29.7892,27.3519,38.2622,37.1278,45.9827,30.8588,41.6711,34.6197,53.3667,39.3064,42.3256,38.3333,29.7582,32.1259,28.3212
Hartford,30.1879,34.8306,28.2873,31.2781,34.2269,42.2641,35.3722,39.5434,32.3113,26.5021,26.6643,34.6704,32.2349,32.1363,29.9464,28.1712,32.0323,37.1986,42.7734,40.8503,26.8167,24.2672,21.3443,38.4126,35.8137,25.1839,28.3166,38.5037,37.4675,45.0847,46.4406,42.964,33.4735,26.8547,26.9335,38.0031,38.4084,35.9482,30.4825,34.309,42.0943,44.4823,46.0626,45.5809,35.9382,29.0556,36.5955,30.3733,37.299,43.3003,36.3389,42.2783,43.1249,47.5917,45.8815,44.4865,29.4655,31.4319,30.0245,37.3991
Hattiesburg/Laurel,29.0,45.8947,31.8889,58.1875,65.9286,58.3333,18.7857,32.0769,34.6,50.1875,34.9286,31.2308,33.8,30.6,113.3913,90.2222,105.8571,132.8462,42.1724,96.8261,32.7143,25.4444,136.6154,6.2,30.3636,37.7778,46.8261,108.9444,44.1333,46.7353,82.6286,116.4706,73.3,47.8846,40.45,81.6452,140.76,59.2083,57.3529,57.0667,102.7083,38.7778,45.5,55.6154,32.8333,49.0588,54.4828,51.6875,86.2143,111.7097,41.3333,105.8696,58.3636,73.4615,51.0,41.2222,65.0,40.7778,37.0,46.3333
Hayden,34.2222,29.614,39.6957,41.0,,63.75,30.25,32.4167,17.0,15.8889,,46.3333,32.18,20.6818,37.6078,21.8889,35.875,45.0909,26.9091,39.9048,13.7692,11.7333,40.4444,44.9817,36.2152,25.1688,23.3571,35.0909,,,45.0303,129.875,16.25,27.1667,,36.2667,34.1125,37.268,21.0947,48.6667,,,44.0833,22.4706,2.5,,52.0,26.1,37.4742,28.4234,33.5143,4.0,,36.5455,50.2,55.2174,,,,39.0189
Hays,37.4,46.0,26.4167,39.0,26.125,40.625,43.8333,32.8889,14.4545,12.5385,25.2273,22.8947,26.8421,11.3333,46.2857,26.75,37.8889,39.2857,34.3571,22.9231,21.3636,19.0,42.1818,34.3333,65.3846,34.1667,8.6667,18.4,30.9167,35.7857,32.3529,59.0556,77.4,67.875,42.8333,26.8333,47.875,130.6154,30.625,36.6053,48.8431,78.413,61.5116,49.0465,33.5641,41.2286,38.4583,48.8387,61.4878,83.2791,69.0526,56.15,49.7143,65.3125,116.7174,39.3333,73.1364,107.0278,61.5625,49.2083
Helena,32.9583,29.1944,30.8824,40.8261,21.5714,28.3137,29.7805,14.2286,24.4667,17.275,29.5,26.5263,23.6053,24.7143,25.381,27.8571,30.2424,27.7143,24.1471,38.9259,23.4571,17.8571,29.8421,40.0,39.4118,19.8824,34.36,20.7895,34.0588,32.2727,27.5946,47.1064,17.2973,21.8,28.8,25.4419,28.6207,56.5385,16.825,26.6,20.8485,37.6,28.5672,45.3889,21.275,36.4681,34.7925,34.0769,21.4211,81.9231,35.1923,32.7826,17.7895,32.5789,60.5556,26.381,19.2727,26.6875,21.375,57.5263
Hibbing,21.7667,50.9259,12.7857,12.0714,17.0,37.5769,19.9412,14.125,17.0833,42.8889,44.25,21.2174,56.7368,53.4333,21.5,15.5833,13.4286,91.7778,36.7826,32.8333,43.2778,15.9,59.0,34.88,64.75,41.2,73.1429,25.8,52.1429,21.0,35.25,7.3333,11.0,37.1667,86.75,104.2,121.5833,29.5,12.5,50.0,150.3333,53.8333,23.5,24.4,21.6,19.75,33.625,14.2857,164.3333,80.3636,24.5714,66.6667,7.8333,51.8333,38.3333,53.25,15.0,28.4,93.1111,41.0
Hilo,16.765,13.0047,9.2322,9.1183,10.8276,9.9355,12.3606,18.4133,15.6324,7.8322,11.529,8.3815,9.9391,10.777,10.4916,9.0556,12.7081,12.358,17.1238,10.1804,9.4899,10.1678,9.5848,12.4821,10.9118,20.0122,14.375,13.4923,10.2229,9.2658,8.1184,10.0657,10.2121,12.5556,11.724,13.9112,10.9548,16.1597,15.4779,11.2857,9.0134,12.1429,8.2609,8.7929,11.6383,9.6618,11.0918,12.5137,10.6718,13.5092,13.6988,7.9037,11.876,17.048,11.408,8.1608,8.2162,17.2241,10.3571,8.8205
Hilton Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3548,58.7105,19.4615,33.0,20.28,45.4688,24.5484,67.1429,19.5122,80.3467,47.4063,64.6504,78.6636,38.3304,52.7917,47.1268,74.1212,78.3256
Hobbs,18.1,22.4091,26.9412,23.7368,24.037,60.0526,23.1667,52.1765,9.875,19.3333,18.4,40.2857,27.1667,8.0,15.1,24.3333,46.0667,48.625,54.0,48.5,36.125,25.75,38.3333,32.0,32.3889,25.2727,39.25,33.4286,59.0,26.1667,22.8095,24.5455,23.8333,27.0,13.25,16.9167,32.5,37.25,44.9231,13.0714,61.2857,37.2308,30.4615,26.1429,42.9444,34.1111,16.0,35.6333,35.625,34.8889,28.2727,29.0385,54.75,48.5625,37.04,43.04,44.4737,45.6818,25.3333,75.275
Honolulu,22.9539,24.7585,23.4443,20.7239,22.0748,27.3803,21.5467,24.4847,20.8255,20.1779,20.5539,23.1342,23.4891,19.7754,20.2725,23.7533,22.2731,23.9169,24.0422,20.3548,19.8718,22.5314,19.2857,32.0831,27.6743,30.9649,23.7451,22.4634,20.0997,22.686,21.2442,20.3758,20.7713,19.5,18.9307,27.3672,23.1625,26.3097,21.4296,25.7733,21.6126,20.6099,21.9036,26.9307,23.8221,23.2937,22.0091,23.7293,23.6078,27.6813,21.3023,26.9555,24.2712,30.519,26.2911,25.5617,24.5694,23.7754,21.9155,21.9369
Houston,30.0386,29.0807,28.1125,32.2023,40.883,42.932,36.3764,38.9379,28.3891,29.8044,33.9652,37.8863,29.9588,31.8877,36.3641,36.0425,41.3702,43.0557,45.5797,36.7265,31.5653,29.2733,29.3175,38.1162,34.2047,32.8175,33.1551,38.9409,38.5068,38.2761,40.6293,38.5417,28.557,28.9078,26.2135,30.7653,35.8816,34.8209,30.1976,32.7006,42.6568,35.2807,36.6668,37.6987,34.9127,31.4413,30.2934,37.9502,31.9176,39.0883,32.7698,43.995,51.7496,49.5142,46.0038,43.1006,39.0829,40.6815,31.2402,39.7683
Huntsville,37.5918,29.7669,26.9689,27.6866,40.3043,44.8659,26.1141,37.064,23.3647,24.64,33.7117,27.9328,36.6951,23.5479,32.7327,21.2432,37.2273,50.1633,64.4963,37.4828,20.2794,30.2289,29.1077,36.3628,57.314,21.9455,29.7143,59.0119,30.4259,43.9291,45.8923,30.9263,22.5125,19.7407,21.6,47.1875,41.7143,41.9691,28.9029,28.9901,36.25,45.2281,38.7737,44.4176,39.1111,36.0443,32.112,37.679,35.6364,34.4215,28.5929,38.1637,44.0286,45.2358,50.5967,40.4846,41.417,39.4276,50.4769,39.9242
Hyannis,,,,,,22.3333,29.1667,34.25,13.5,,,,,,,,7.0,24.4,33.2222,48.1429,30.0,8.0,,,,,,,,26.4286,28.0769,37.7778,32.6,,,,,,,,,61.3,42.9375,27.5833,10.5,,,,,,,,,37.6667,42.8,63.2857,30.0,,,
Idaho Falls,36.567,21.9118,21.1622,26.9688,16.85,19.6829,20.5352,20.3214,27.4167,17.4468,25.5417,22.8333,27.8772,36.675,21.8906,32.4242,28.7547,26.4889,46.2154,30.2576,12.8947,15.6,37.7273,58.5538,40.5882,34.5854,35.8431,25.9259,21.125,14.2778,49.6935,41.0938,26.541,26.4386,25.4194,58.0156,23.6042,37.5362,32.9855,27.3607,30.2857,28.9559,29.7164,37.8148,21.1053,20.3529,15.6341,25.8611,25.2188,38.7317,26.4878,22.7317,25.4545,35.7419,51.9333,22.8056,17.4426,40.4762,27.8182,29.3333
Indianapolis,29.5883,30.9396,30.5691,28.8289,35.4085,37.4226,38.0502,34.1145,28.1937,22.7115,31.2236,32.7262,27.3903,27.6602,34.0416,28.6594,30.1794,38.2419,44.6187,40.1683,32.6779,27.4712,24.8242,32.3172,36.211,27.13,27.6777,36.2428,36.4556,38.7705,38.2037,35.3305,24.7,23.1535,28.6476,31.0719,35.0641,36.4897,30.6851,38.2564,39.5546,41.9994,41.6083,45.5083,35.005,30.8963,36.8413,34.1257,38.6588,39.6701,32.4279,42.4165,41.6778,44.3349,44.6314,43.7087,36.267,33.5903,30.5089,37.8195
International Falls,23.2667,48.0,46.25,17.4286,27.6,22.8333,53.2727,39.2,23.8182,45.4,34.875,40.9333,34.96,36.2143,30.7895,91.3333,25.1429,44.3636,91.2857,60.1,18.3077,34.1429,114.4,46.4545,41.5,78.7143,19.25,31.8571,44.5556,31.4286,39.6667,31.0,19.0,64.0,30.8333,45.625,163.8,44.2727,39.125,45.7,23.8462,25.9,17.1111,28.3,28.5714,38.6667,25.7059,102.6667,35.8,45.1176,28.0909,38.8182,30.4286,76.3333,23.0588,62.4545,42.1429,60.6,26.4286,36.3333
Iron Mountain/Kingsfd,60.875,21.7857,44.7778,25.375,24.5,39.9167,25.2,22.8,22.5,22.2857,57.8889,31.6,37.15,50.8667,41.5333,24.375,184.4,55.2727,65.1111,66.2143,38.6,14.0,35.8,46.8333,33.1111,45.6667,32.5714,44.25,23.625,65.4167,61.5,40.1333,16.0,34.3846,109.0,64.7692,42.5,64.5,20.1818,34.1429,38.875,27.0909,27.75,30.5833,20.1111,28.1111,34.8182,27.2,98.2,85.3889,31.7143,106.1667,21.6667,31.1667,25.2857,39.8,25.5333,51.1429,22.4444,111.1
